resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
PU_MEKAKA_KALIKA,Personal: 1 Person-Stunde/Maschinen-Stunde,Operator,Operators,Masch.-Std.,15.55,14.46,86.77,14.46,5,EUR,575.7,39.065,4659,4214,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MIT BAGGERN IN DEPONIE,949d4ce9ca5d
PU_MEKAKA_KATOKA,Personal: 1 Person-Stunde/Maschinen-Stunde,Operator,Operators,Masch.-Std.,9.07,8.96,17.93,8.96,2,EUR,128.66,14.2676,4041,3793,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",MANUELLE BODENBEARBEITUNG,d282dd261eea
DXME-MELI-KAPU_KAPURI,Geräte zum Gas-Schweißen und -Schneiden,Equipment,General,Masch.-Std.,0.16,0.16,0.16,0.16,1,EUR,2.97,18.4801,3819,3819,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",WASSERABFLUSS,2fcd701eaf64
KAME-LI-MESA-KATO_KAKAPURI,Bolzen mit Muttern und Unterlegscheiben für den Bau,Material,General,kg,6.09,6.09,6.09,6.09,1,EUR,200.65,32.9608,3400,3400,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDBEWIRTSCHAFTUNG MIT BAGGERN UND VERLADUNG AUF KIPPER,070e401062dd
KAME-LI-KATO-KAME_KAKAKARI,Leitungswasser,Material,General,m3,1.31,1.31,1.31,1.31,1,EUR,2295.76,1732.5504,3328,3328,BAUARBEITEN,Monolithische Beton- und Stahlbetonkonstruktionen,KONSTRUKTIONEN VON ATOMKRAFTWERKEN,Injektion von Kanalbildnern des Vorspannsystems der Schutzhülle des Reaktorgebäu,232c6dc275c6
KAME-LI-MESA-KANE_KAMEMEME,Baunägel,Material,General,t,2615.02,2615.02,2615.02,2615.02,1,EUR,39.14,0.0132,3190,3190,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDBEWIRTSCHAFTUNG MIT BAGGERN UND VERLADUNG AUF KIPPER,f2cd92c331f9
DXME-KANE-KASA_KAMEME,"Universal-Frontlader mit einem Löffel, pneumatische Räder, Nennkapazität des Hauptlöffels 2,6 m3, Tragfähigkeit 5 t",Equipment,General,Masch.-Std.,48.6,48.6,48.6,48.6,1,EUR,95.3,1.9609,2921,2921,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDARBEITEN UND BAU VON DRAINAGEN IM WASSERBAU,97e911838eb9
RI_MEKAKA_KAPU,Arbeiter der 4. Klasse,Labor,Labor,Std.,19.02,19.02,19.02,19.02,1,EUR,1363.64,71.7006,2918,2918,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDARBEITEN UND BAU VON DRAINAGEN IM WASSERBAU,944870a88a5f
DXME-KADX-KARI_KAKAVO,"Kippfeste Wagen, Fassungsvermögen 2,5 m3",Equipment,General,Masch.-Std.,0.34,0.34,0.34,0.34,1,EUR,28.6,84.2565,2892,2892,BAUARBEITEN,Tunnelbauarbeiten,"BERGBAUARBEITEN, DIE AUF ÜBLICHE WEISE AUSGEFÜHRT WERDEN","DURCHGANG VON VERBINDUNGEN VERTIKALER SCHÄCHTE MIT UMGEBENDEN HÖFEN, KAMMERN VON",52c8320700d9
KAME-LI-MEME-KALI_KARITOKA,"Schweißelektroden zum Schweißen von niedriglegierten und kohlenstoffhaltigen Stählen UONI 13/55, E50A, Durchmesser 4-5 mm",Material,General,kg,4.15,4.15,4.15,4.15,1,EUR,246.55,59.364,2861,2861,BAUARBEITEN,Bohrlöcher,BOHRUNGEN,SONSTIGE BOHRVERFAHREN,6e911b4117af
ME_MEKAKA_TOKA,Lohngruppe 3,Labor,Labor,Std.,16.89,16.89,16.89,16.89,1,EUR,1774.12,105.0412,2694,2694,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MIT BAGGERN IN DEPONIE,2f333de2ad01
PU_MEKAKA_KASASA,Personal: 2 Mannstunden/Maschinenstunden,Operator,Operators,Masch.-Std.,26.71,25.16,50.31,25.16,2,EUR,228.36,8.9018,2611,2509,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN VON GRABUNGEN UND AUFschütten VON BÜHNEN FÜR EISEN- UND AUTOBAHNEN,9db3c17906a4
DXME-KADX-KATO_KATOSA,"Breitspurplattformen, Tragfähigkeit 73 t",Equipment,General,Masch.-Std.,6.35,6.35,6.35,6.35,1,EUR,103.49,16.2964,2608,2608,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN VON GRABUNGEN UND AUFschütten VON BÜHNEN FÜR EISEN- UND AUTOBAHNEN,6bc7364b9a3c
ME_MEKAKA_TOVO,Lohngruppe 3,Labor,Labor,Std.,18.59,18.59,18.59,18.59,1,EUR,5260.24,282.9182,2594,2594,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MIT BAGGERN IN DEPONIE,83ed40984aaf
RI_MEKAKA_KASA,Arbeiter der 5. Klasse,Labor,Labor,Std.,21.86,21.86,21.86,21.86,1,EUR,3224.99,147.549,2550,2550,BAUARBEITEN,Bohrlöcher,BOHRUNGEN,SONSTIGE BOHRVERFAHREN,ca83fb178226
KAVO-ME-KARI-MEME_KAKAKAME,"Schmiedeteile aus Vierkantrohlingen, Gewicht 1,5-4,5 kg",Material,General,t,2381.26,2381.26,2381.26,2381.26,1,EUR,694.56,0.2888,2506,2506,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN UND VERFÜLLEN VON GRÄBEN FÜR HAUPT- UND INDUSTRIELLE GAS- UND ÖLPRODUKT,b02af1c76830
DXME-KASA-KANE_KAKALI,"Raupenkrane, Tragkraft 25 t",Equipment,General,Masch.-Std.,68.47,68.47,68.47,68.47,1,EUR,1770.33,25.8546,2365,2365,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN UND VERFÜLLEN VON GRÄBEN FÜR HAUPT- UND INDUSTRIELLE GAS- UND ÖLPRODUKT,04f950deb4f6
KAME-TO-KARI-KATO_KAKAKAME,"Acetylen, gasförmig, technisch",Material,General,m3,17.57,17.57,17.57,17.57,1,EUR,318.44,18.1293,2331,2331,BAUARBEITEN,Bohr- und Sprengarbeiten,ABDECKUNG VON SPRENGFLÄCHEN UND DURCHFÜHRUNG VON BOHR- UND SPRENGARBEITEN AUF BE,ABDECKUNG DES SPRENGGEBIETS ZUM SCHUTZ VON BAUWERKEN,64c212989148
RI_MEKAKA_KARI,Arbeiter der 2. Klasse,Labor,Labor,Std.,15.47,15.47,15.47,15.47,1,EUR,603.4,39.0037,2220,2220,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDARBEITEN UND BAU VON DRAINAGEN IM WASSERBAU,ab8b2f574a4d
ME_MEKAKA_TOSA,Lohngruppe 3,Labor,Labor,Std.,17.95,17.95,17.95,17.95,1,EUR,2773.2,154.4608,2210,2210,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MIT BAGGERN IN DEPONIE,1303c6ff3251
DXME-MEVO-KAME_KAKALI,"Mobile Schraubenkompressoren mit Verbrennungsmotor, Druck bis zu 0,7 MPa (7 atm), Leistung bis zu 5,4 m3/min",Equipment,General,Masch.-Std.,11.73,11.73,11.73,11.73,1,EUR,355.75,30.3268,2133,2133,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",BODENVERDICHTUNG,41d37755d1d9
RI_MEKAKA_KATO,Arbeiter der 3. Klasse,Labor,Labor,Std.,16.89,16.89,16.89,16.89,1,EUR,1420.11,84.0812,2130,2130,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDARBEITEN UND BAU VON DRAINAGEN IM WASSERBAU,92a305ecbefe
MEPU-PU-KARI-KAPU_KAMEPURI,"Ölfarbe MA-0115, Mumie, Eisenglimmer",Material,General,kg,3.64,3.64,3.64,3.64,1,EUR,8.65,2.37,2013,2013,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",WASSERABFLUSS,5310e7b1d9b0
ME_MEKAKA_TODX,Lohngruppe 3,Labor,Labor,Std.,18.81,18.81,18.81,18.81,1,EUR,8745.76,465.0566,1933,1933,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MITTELS HYDRO-MECHANISIERUNG,20b80c27ab9c
KAME-LI-RIKA-KAVO_KAKASAME,Farbige Baumwolltücher,Material,General,kg,2.66,2.66,2.66,2.66,1,EUR,3.59,1.3495,1881,1881,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",VERSTÄRKUNG DER BÖSCHUNGEN VON ERDBauten,10f10530d815
ME_MEKAKA_SAKA,"Mittlere Arbeitsleistung 5,0",Labor,Labor,Std.,21.86,21.86,21.86,21.86,1,EUR,5432.41,248.542,1829,1829,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",BEARBEITUNG VON PERMANENT GEFRORENEN UND FELSIGEN BÖDEN,14e7bb4b9474
ME_MEKAKA_PURI,Lohngruppe 4,Labor,Labor,Std.,19.59,19.59,19.59,19.59,1,EUR,10286.98,525.2102,1798,1798,BAUARBEITEN,Bergbauarbeiten,BODENBEARBEITUNG MIT EINLÖFFELBAGgern,BULLDOZER-PLANIERUNG,79f7012eef98
DXME-KANE-KANE_KAPUVO,"Einmast-Hebebühnen, Tragkraft bis zu 500 kg, Hubhöhe 45 m",Equipment,General,Masch.-Std.,1.68,1.68,1.68,1.68,1,EUR,1.42,0.8482,1750,1750,BAUARBEITEN,Monolithische Beton- und Stahlbetonkonstruktionen,SONSTIGE ARBEITEN,Spritzbetonierung von Betonoberflächen,be83a55f5244
ME_MEKAKA_TONE,Lohngruppe 3,Labor,Labor,Std.,18.17,18.17,18.17,18.17,1,EUR,5534.06,304.62,1726,1726,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",BEARBEITUNG VON PERMANENT GEFRORENEN UND FELSIGEN BÖDEN,51c239704e32
RISA-ME-KAME-KAPU_KAKATOME,"Schwelle aus Nadelholz, unbehandelt, für Breitspur-Eisenbahnen, Typ I",Material,General,Stück,68.73,68.73,68.73,68.73,1,EUR,597.16,8.6879,1707,1707,BAUARBEITEN,Brücken und Rohre,VERSCHIEDENE ARBEITEN,ERRICHTUNG VON GABIONENKONSTRUKTIONEN,5bac9925e36e
DXME-KANE-KATO_KANERI,"Elektrische Winden mit einer Zugkraft bis zu 31,39 kN (3,2 t)",Equipment,General,Masch.-Std.,0.58,0.58,0.58,0.58,1,EUR,15.56,26.803,1694,1694,BAUARBEITEN,"Pfahlbauarbeiten, Senkgruben, Bodenverfestigung",BODENVERSTÄRKUNG,Zementierung des Bodens,318d42862e80
DXME-KANE-KATO_KANERI,"Stromverbrauch: 0,39 kW·h/Maschinenstunde",Electricity,Electricity,Masch.-Std.,0.06,0.06,0.06,0.06,1,EUR,1.54,26.803,1694,1694,BAUARBEITEN,"Pfahlbauarbeiten, Senkgruben, Bodenverfestigung",BODENVERSTÄRKUNG,Zementierung des Bodens,6bcb11c8bba1
PU_MEKAKA_KADXKA,Personal: 1 Person-Stunde/Maschinen-Stunde,Operator,Operators,Masch.-Std.,16.64,16.5,32.99,16.5,2,EUR,707.12,42.8438,1652,1568,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MIT SCHürfBAGERN,a5ba15942631
KAME-LI-KADX-KARI_KAKATOME,"Elektrodenotatoren mit kurzer Verzögerung, wasserfest ED-KZ",Material,General,1000 Stück,5548.93,5548.93,5548.93,5548.93,1,EUR,893.85,0.1609,1647,1647,BAUARBEITEN,Bohr- und Sprengarbeiten,AUFLOCKERN VON FELSIGEM BODEN MIT SPRENGSTOFF,Auflockerung von Felsböden mit Bohrlochladungen bei einer Stufenhöhe von bis zu ,c09b5ac3a477
KAME-LI-MEME-KAPU_KAKASARI,"Unbeschichteter Schweißdraht SV-08G2S, Durchmesser 2 mm",Material,General,kg,3.23,3.23,3.23,3.23,1,EUR,42.34,13.1273,1616,1616,BAUARBEITEN,"Pfahlbauarbeiten, Senkgruben, Bodenverfestigung",BODENVERSTÄRKUNG,Anlegen von Gräben unter einer Lehmschicht,f19284237db5
ME_MEKAKA_TOLI,Lohngruppe 3,Labor,Labor,Std.,18.38,18.38,18.38,18.38,1,EUR,4298.49,233.8704,1611,1611,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MITTELS HYDRO-MECHANISIERUNG,5e0bd25c864f
DXME-KANE-KATO_KANEKA,"Elektrische Winden mit einer Zugkraft bis zu 5,79 kN (0,59 t)",Equipment,General,Masch.-Std.,0.29,0.29,0.29,0.29,1,EUR,0.63,2.1902,1598,1598,BAUARBEITEN,Metallkonstruktionen für den Bau,ANLAGEN,"BUNKER, SILOS, DEKOMPOSERER, VERDICHTUNGSMASCHINEN",7cf8ab3590e5
KAPU-ME-KARI-KASA,Schwerbetonmischungen,Abstract Material,General,m3,155.68,155.68,155.68,155.68,1,EUR,7924.12,50.899,1589,1589,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",BODENVERDICHTUNG,80708662f248
TO_RIKAKA_KAME,Ingenieur der Kategorie I,Material,General,Personen,30.52,30.52,30.52,30.52,1,EUR,4131.21,135.3824,1536,1536,INBETRIEBNAHME,Elektrotechnische Geräte,SYNCHRONGENERATOREN UND ERREGER,GENERATOREN,261089dd5d2e
PU_MEKAKA_KAVOKA,Personal: 2 Mannstunden/Maschinenstunden,Operator,Operators,Masch.-Std.,19.31,15.44,92.64,15.44,4,EUR,679.33,29.544,1525,1405,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDBEWIRTSCHAFTUNG MIT BAGGERN UND VERLADUNG AUF KIPPER,9ea0441a1c7e
ME_MEKAKA_TOME,"Mittlere Arbeitsleistung 3,1",Labor,Labor,Std.,17.1,17.1,17.1,17.1,1,EUR,3302.79,193.1154,1517,1517,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",ERDARBEITEN UND BAU VON DRAINAGEN IM WASSERBAU,01f43234ca7c
DXME-MEPU-KASA_KAMERI,"Sattelauflieger für allgemeine Zwecke, Tragfähigkeit bis zu 15 t",Equipment,General,Masch.-Std.,4.89,4.89,4.89,4.89,1,EUR,10.34,2.1166,1515,1515,BAUARBEITEN,Bohrlöcher,BOHRUNGEN,SONSTIGE BOHRVERFAHREN,e40748adb920
TO_RIKAKA_KARI,Ingenieur der Kategorie II,Material,General,Personen,27.82,27.82,27.82,27.82,1,EUR,2932.56,105.4181,1512,1512,INBETRIEBNAHME,Elektrotechnische Geräte,SYNCHRONGENERATOREN UND ERREGER,ANREGUNGSSYSTEME,e0112f83cb84
ME_MEKAKA_PUME,Lohngruppe 4,Labor,Labor,Std.,19.3,19.3,19.3,19.3,1,EUR,11497.95,595.6684,1507,1507,BAUARBEITEN,Bohr- und Sprengarbeiten,"AUFLOCKERN VON FELSIGEN BÖDEN MIT KAMMERLADUNGEN, MASSENSPROZELLUNG VON BÖDEN ZU",MASSENSPRECHUNG VON BÖDEN MIT KAMMERLADUNGEN ZUM AUSBRUCH UND ABTRAG VON BIS ZU ,8835760dc778
KALI-RI-KALI-MERI_KAKAKAME,"Metallkonstruktionen für Hilfszwecke, überwiegend aus dickwandigem Stahl oder Profilstahl, mit und ohne Öffnungen",Material,Steel & Metal,t,4484.88,4484.88,4484.88,4484.88,1,EUR,1542.5,0.3389,1498,1498,BAUARBEITEN,"Pfahlbauarbeiten, Senkgruben, Bodenverfestigung",PFAHLARBEITEN,"Pfählearbeiten, die vom Boden aus durchgeführt werden",b04b648cb190
DXME-MEKA-KAME_KAKARI,"Befüll- und Druckprüfgeräte, Förderleistung bis zu 300 m3/h",Equipment,General,Masch.-Std.,97.05,97.05,97.05,97.05,1,EUR,1185.19,12.2124,1439,1439,BAUARBEITEN,Metallkonstruktionen für den Bau,ANLAGEN,"TANKS, GASBEHÄLTER",1aab18788749
DXME-KANE-KATO_KASASA,"Elektrische Winden mit einer Zugkraft von 19,62 kN (2 t)",Equipment,General,Masch.-Std.,0.49,0.49,0.49,0.49,1,EUR,19.68,39.7806,1428,1428,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",BEARBEITUNG VON PERMANENT GEFRORENEN UND FELSIGEN BÖDEN,ac654858b493
DXME-KANE-KATO_KASASA,"Stromverbrauch: 0,39 kW·h/Maschinenstunde",Electricity,Electricity,Masch.-Std.,0.06,0.06,0.06,0.06,1,EUR,2.28,39.7806,1428,1428,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",BEARBEITUNG VON PERMANENT GEFRORENEN UND FELSIGEN BÖDEN,e9b2a545dcc7
ME_MEKAKA_TORI,"Mittlere Arbeitsleistung 3,2",Labor,Labor,Std.,17.32,17.32,17.32,17.32,1,EUR,2786.55,160.9293,1420,1420,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",BODENBEARBEITUNG MITTELS HYDRO-MECHANISIERUNG,bece83336a66
RI_MEKAKA_KANE,Arbeiter der 6. Kategorie,Labor,Labor,Std.,25.55,25.55,25.55,25.55,1,EUR,2153.72,84.3031,1405,1405,BAUARBEITEN,Erdarbeiten,"ANDERE ARTEN VON ERARBEITEN, VORBEREITENDE, BEGLEITENDE UND VERSTÄRKUNGSARBEITEN",VORBEREITENDE ARBEITEN IM ZUSAMMENHANG MIT DER HOLZFÄLLUNG UND DER RODUNG VON FL,b8648451bc4b
MEME-ME-KARI-KAPU_KAKATOME,"Rundholz von Nadelbaumarten, ungeschält, Länge 3-6,5 m, Durchmesser 14-24 cm, Sortierung II-III",Material,General,m3,210.66,210.66,210.66,210.66,1,EUR,1010.05,4.7948,1405,1405,BAUARBEITEN,Erdarbeiten,"MECHANISIERTE BODENBEARBEITUNG (MIT BAGGER, SCHUBRAUPEN, BULLDOZERN, GRADERN, HY",AUSHEBEN UND VERFÜLLEN VON GRÄBEN FÜR HAUPT- UND INDUSTRIELLE GAS- UND ÖLPRODUKT,51e9b0fb314b
KAVO-ME-KARI-MEME_KAKARITO,"Einfache Schmiedeteile für den Bau (Klammern, Befestigungen, Schellen), Gewicht bis zu 1,6 kg",Material,General,kg,5.23,5.23,5.23,5.23,1,EUR,225.64,43.1812,1384,1384,BAUARBEITEN,Monolithische Beton- und Stahlbetonkonstruktionen,SONSTIGE ARBEITEN,Spritzbetonierung von Betonoberflächen,140c8216a16e
