resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
5930,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHI DIURNO. AF_06/2014",Equipment,General,CHI,52.22,52.22,52.22,52.22,1,BRL,48.22,0.9234,371,371,Instalações para Canteiros de Obras,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações para Canteiros de Obras,Instalações para Canteiros de Obras,2f192951bcb2
122,"ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR",Material,General,UN,53.86,53.86,53.86,53.86,1,BRL,0.98,0.0182,368,368,Drenagem de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Drenagem de ar condicionado,Drenagem de ar condicionado,e19f3f3fe3d0
2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",Material,General,L,8.96,8.96,8.96,8.96,1,BRL,0.14,0.0157,362,362,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros,f5a57867cff9
1379,CIMENTO PORTLAND COMPOSTO CP II-32,Material,General,KG,0.7,0.7,0.7,0.7,1,BRL,147.69,210.9891,362,362,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas,4eaa72a9533b
5903,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHI DIURNO. AF_06/2014",Equipment,General,CHI,52.89,52.89,52.89,52.89,1,BRL,4.98,0.0941,343,343,Aterro e Reaterro de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Aterro e Reaterro de Valas,Aterro e Reaterro de Valas,b06c02d76221
5901,"CAMINHÃO PIPA 10.000 L TRUCADO, PESO BRUTO TOTAL 23.000 KG, CARGA ÚTIL MÁXIMA 15.935 KG, DISTÂNCIA ENTRE EIXOS 4,8 M, POTÊNCIA 230 CV, INCLUSIVE TANQUE DE AÇO PARA TRANSPORTE DE ÁGUA - CHP DIURNO. AF_06/2014",Equipment,General,CHP,301.82,301.82,301.82,301.82,1,BRL,5.85,0.0194,343,343,Aterro e Reaterro de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Aterro e Reaterro de Valas,Aterro e Reaterro de Valas,b7e53ce977dc
5631,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHP DIURNO. AF_06/2014",Equipment,General,CHP,206.02,206.02,206.02,206.02,1,BRL,11.84,0.0574,335,335,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD,fd7d26362926
5632,"ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS, CAÇAMBA 0,80 M3, PESO OPERACIONAL 17 T, POTENCIA BRUTA 111 HP - CHI DIURNO. AF_06/2014",Equipment,General,CHI,77.6,77.6,77.6,77.6,1,BRL,11.14,0.1436,335,335,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD,a00a8ef6d584
4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,4.95,4.95,4.95,4.95,1,BRL,5.61,1.1344,272,272,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,6f5059449f95
370,"AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",Material,General,M3,110.0,110.0,110.0,110.0,1,BRL,67.98,0.618,270,270,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas,b4f6d31a0304
6193,"TABUA NAO APARELHADA *2,5 X 20* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,14.83,14.83,14.83,14.83,1,BRL,23.84,1.6073,258,258,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,922d067e204a
4491,"PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",Material,General,M,14.16,14.16,14.16,14.16,1,BRL,22.15,1.5645,244,244,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros,016c52cc9dcc
12732,"SOLDA ESTANHO/COBRE PARA CONEXOES DE COBRE, FIO 2,5 MM, CARRETEL 500 GR (SEM CHUMBO)",Material,General,UN,279.67,279.67,279.67,279.67,1,BRL,2.68,0.0096,235,235,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque,9442635088a8
39897,PASTA PARA SOLDA DE TUBOS E CONEXOES DE COBRE (EMBALAGEM COM 250 G),Material,General,UN,51.27,51.27,51.27,51.27,1,BRL,0.14,0.0026,234,234,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque,451b5caed73b
5934,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHI DIURNO. AF_06/2014",Equipment,General,CHI,79.15,79.15,79.15,79.15,1,BRL,2.98,0.0376,219,219,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações",00b743444a91
87316,"ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,439.47,439.47,439.47,439.47,1,BRL,32.55,0.0741,219,219,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,011625e3c1db
5932,"MOTONIVELADORA POTÊNCIA BÁSICA LÍQUIDA (PRIMEIRA MARCHA) 125 HP, PESO BRUTO 13032 KG, LARGURA DA LÂMINA DE 3,7 M - CHP DIURNO. AF_06/2014",Equipment,General,CHP,240.69,240.69,240.69,240.69,1,BRL,1.23,0.0051,219,219,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações",031f573e3745
7307,FUNDO ANTICORROSIVO PARA METAIS FERROSOS (ZARCAO),Material,General,L,35.98,35.98,35.98,35.98,1,BRL,0.49,0.0136,218,218,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado,43ce3f937879
88377,OPERADOR DE BETONEIRA ESTACIONÁRIA/MISTURADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,17.68,17.68,17.68,17.68,1,BRL,56.23,3.1806,216,216,Argamassas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Argamassas,Argamassas,4a27666dbddb
88245,ARMADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,21.8,21.8,21.8,21.8,1,BRL,4.18,0.1917,215,215,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas,71dc2fb7dcc8
96464,"ROLO COMPACTADOR DE PNEUS, ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M - CHI DIURNO. AF_06/2017",Equipment,General,CHI,83.9,83.9,83.9,83.9,1,BRL,3.14,0.0374,206,206,Asfalto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Asfalto,Asfalto,9ce3158d07b7
96463,"ROLO COMPACTADOR DE PNEUS, ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M - CHP DIURNO. AF_06/2017",Equipment,General,CHP,219.79,219.79,219.79,219.79,1,BRL,1.14,0.0052,206,206,Asfalto,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Asfalto,Asfalto,11633fa75048
89995,GRAUTEAMENTO DE CINTA SUPERIOR OU DE VERGA EM ALVENARIA ESTRUTURAL. AF_09/2021,Abstract Material,General,M3,888.31,888.31,888.31,888.31,1,BRL,113.88,0.1282,196,196,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,e4505f55c978
5685,"ROLO COMPACTADOR VIBRATÓRIO DE UM CILINDRO AÇO LISO, POTÊNCIA 80 HP, PESO OPERACIONAL MÁXIMO 8,1 T, IMPACTO DINÂMICO 16,15 / 9,5 T, LARGURA DE TRABALHO 1,68 M - CHI DIURNO. AF_06/2014",Equipment,General,CHI,59.45,59.45,59.45,59.45,1,BRL,2.49,0.0418,196,196,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações",bcee143a0ee9
5684,"ROLO COMPACTADOR VIBRATÓRIO DE UM CILINDRO AÇO LISO, POTÊNCIA 80 HP, PESO OPERACIONAL MÁXIMO 8,1 T, IMPACTO DINÂMICO 16,15 / 9,5 T, LARGURA DE TRABALHO 1,68 M - CHP DIURNO. AF_06/2014",Equipment,General,CHP,161.32,161.32,161.32,161.32,1,BRL,1.36,0.0084,196,196,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações",43e57011e0cd
89998,"ARMAÇÃO DE CINTA DE ALVENARIA ESTRUTURAL; DIÂMETRO DE 10,0 MM. AF_09/2021",Abstract Material,General,KG,10.82,10.82,10.82,10.82,1,BRL,53.11,4.9088,193,193,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,294e4b54cec2
21114,"ADESIVO PARA TUBOS CPVC, *75* G",Material,General,UN,27.62,27.62,27.62,27.62,1,BRL,7.12,0.2579,193,193,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque,aa14918bd867
88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,17.29,17.29,17.29,17.29,1,BRL,4.32,0.2501,188,188,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas,5ff57155c2a6
90776,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,21.24,21.24,21.24,21.24,1,BRL,7.54,0.3549,183,183,"Estacas Broca, Strauss e Escavada com Fluido Estabilizante",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estacas Broca, Strauss e Escavada com Fluido Estabilizante","Estacas Broca, Strauss e Escavada com Fluido Estabilizante",cf1f063e1b14
5069,PREGO DE ACO POLIDO COM CABECA 17 X 27 (2 1/2 X 11),Material,General,KG,24.88,24.88,24.88,24.88,1,BRL,1.26,0.0505,177,177,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,c33b378fae9d
91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",Equipment,General,CHI,20.8,20.8,20.8,20.8,1,BRL,8.07,0.3882,173,173,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros,50f34cd6024e
91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",Equipment,General,CHP,21.84,21.84,21.84,21.84,1,BRL,1.54,0.0704,173,173,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros,3ebd66561243
40304,PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11),Material,General,KG,30.13,30.13,30.13,30.13,1,BRL,1.68,0.0559,170,170,Bocas para Bueiros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Bocas para Bueiros,Bocas para Bueiros,c995219ed34e
88310,PINTOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,23.21,23.21,23.21,23.21,1,BRL,8.67,0.3736,166,166,Custos Horários Produtivo e Improdutivo dos Equipamentos,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Custos Horários Produtivo e Improdutivo dos Equipamentos,Custos Horários Produtivo e Improdutivo dos Equipamentos,226f0e4294b7
88297,OPERADOR DE MÁQUINAS E EQUIPAMENTOS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,20.66,20.66,20.66,20.66,1,BRL,15.72,0.7611,163,163,Concreto Projetado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Concreto Projetado,Concreto Projetado,959d5cb66d0e
4721,"PEDRA BRITADA N. 1 (9,5 A 19 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",Material,General,M3,119.37,119.37,119.37,119.37,1,BRL,49.31,0.4131,160,160,"Aterros, Bases, Sub bases e Imprimações",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Aterros, Bases, Sub bases e Imprimações","Aterros, Bases, Sub bases e Imprimações",e6d75bc9fcf6
43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",Material,General,KG,29.55,29.55,29.55,29.55,1,BRL,0.49,0.0167,159,159,Armação de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Armação de Estacas,Armação de Estacas,8dbfffa3e450
88628,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019",Abstract Material,General,M3,519.21,519.21,519.21,519.21,1,BRL,389.36,0.7499,158,158,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,50914b74ea20
94970,"CONCRETO FCK = 20MPA, TRAÇO 1:2,7:3 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 600 L. AF_05/2021",Abstract Material,General,M3,443.92,443.92,443.92,443.92,1,BRL,415.3,0.9355,156,156,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,71faeb3073e4
88278,MONTADOR DE ESTRUTURAS METÁLICAS COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,17.02,17.02,17.02,17.02,1,BRL,58.04,3.4101,155,155,Demolições e Remoções,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Demolições e Remoções,Demolições e Remoções,a9141631774a
88317,SOLDADOR COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,23.5,23.5,23.5,23.5,1,BRL,48.33,2.0566,153,153,Arrasamento de Estacas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Arrasamento de Estacas,Arrasamento de Estacas,0e299d989664
88629,"ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019",Abstract Material,General,M3,603.77,603.77,603.77,603.77,1,BRL,9.29,0.0154,149,149,Assentamento de Tubos de Esgoto em PVC e PEAD,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Assentamento de Tubos de Esgoto em PVC e PEAD,Assentamento de Tubos de Esgoto em PVC e PEAD,1971383a5bf9
39997,"PORCA ZINCADA, SEXTAVADA, DIAMETRO 1/4""",Material,General,UN,0.34,0.34,0.34,0.34,1,BRL,3.93,11.5598,148,148,"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis","Bombas Hidráulicas - Centrífugas, Horizontais e Submersíveis",6b82d2c36f8a
660,CANALETA DE CONCRETO 19 X 19 X 19 CM (CLASSE C - NBR 6136),Material,General,UN,3.21,3.21,3.21,3.21,1,BRL,140.8,43.8635,144,144,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,0e640e8dde49
25067,"BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",Material,General,UN,5.17,5.17,5.17,5.17,1,BRL,893.55,172.8332,143,143,Caixas Enterradas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Caixas Enterradas,Caixas Enterradas,865e5660700c
104091,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - CHP DIURNO. AF_05/2022",Equipment,General,CHP,0.75,0.75,0.75,0.75,1,BRL,0.4,0.5374,142,142,Instalações Hidráulicas - Reservação e Bombas de Recalque,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações Hidráulicas - Reservação e Bombas de Recalque,Instalações Hidráulicas - Reservação e Bombas de Recalque,ef918a362605
88243,AJUDANTE ESPECIALIZADO COM ENCARGOS COMPLEMENTARES,Labor,Labor,H,17.64,17.64,17.64,17.64,1,BRL,27.08,1.535,140,140,Dutos para ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Dutos para ar condicionado,Dutos para ar condicionado,2a83c06c0445
89993,GRAUTEAMENTO VERTICAL EM ALVENARIA ESTRUTURAL. AF_09/2021,Abstract Material,General,M3,917.87,917.87,917.87,917.87,1,BRL,63.81,0.0695,136,136,"Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo",SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),"Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo","Estruturas de Contenção - Perfis Pranchados, Cortinas e Muros de Arrimo",503a21f0a4e6
89996,"ARMAÇÃO VERTICAL DE ALVENARIA ESTRUTURAL; DIÂMETRO DE 10,0 MM. AF_09/2021",Abstract Material,General,KG,11.24,11.24,11.24,11.24,1,BRL,26.11,2.3233,133,133,Fossas e Sumidouros,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Fossas e Sumidouros,Fossas e Sumidouros,336978401888
